Timestamp	Timestamp numerical	WR I Energy positiv [Ws]	WR III Energy positiv [Ws]	Sum Energy positiv [Ws]	Sum Energy positiv [kWh]	dt_iso +0000 UTC	temp	feels_like	temp_min	temp_max	pressure	humidity	wind_speed	wind_deg	rain_1h	snow_1h	clouds_all	weather_id	weather_main	weather_description	
06.10.2020 22:00	44110.91667	0,00E+00	0,00E+00	0,00E+00	0,00	06.10.2020 22:00	283.27	282.12	280.37	284.82	1009	87	1	0			100	804	Clouds	overcast clouds	04n
06.10.2020 23:00	44110.95833	0,00E+00	0,00E+00	0,00E+00	0,00	06.10.2020 23:00	282.71	281.08	279.67	284.26	1008	87	1.5	340			99	804	Clouds	overcast clouds	04n
07.10.2020 00:00	44111	0,00E+00	0,00E+00	0,00E+00	0,00	07.10.2020 00:00	282.57	281.26	279.49	284.26	1009	87	1	0			100	804	Clouds	overcast clouds	04n
07.10.2020 01:00	44111.04167	0,00E+00	0,00E+00	0,00E+00	0,00	07.10.2020 01:00	282.43	280.73	278.71	284.26	1009	87	1.5	340			100	804	Clouds	overcast clouds	04n
07.10.2020 02:00	44111.08333	0,00E+00	0,00E+00	0,00E+00	0,00	07.10.2020 02:00	283.19	282.02	279.77	284.26	1009	87	1	0			20	801	Clouds	few clouds	02n
07.10.2020 03:00	44111.125	0,00E+00	0,00E+00	0,00E+00	0,00	07.10.2020 03:00	282.57	281.49	277.59	284.82	1009	93	1	340			40	802	Clouds	scattered clouds	03n
07.10.2020 04:00	44111.16667	0,00E+00	0,00E+00	0,00E+00	0,00	07.10.2020 04:00	283.21	282.64	279.68	284.82	1008	93	0.5	0			75	803	Clouds	broken clouds	04n
07.10.2020 05:00	44111.20833	0,00E+00	0,00E+00	0,00E+00	0,00	07.10.2020 05:00	283.23	281.54	279.86	285.37	1009	93	2.1	160	1		75	520	Rain	light intensity shower rain	09n
07.10.2020 06:00	44111.25	0,00E+00	0,00E+00	0,00E+00	0,00	07.10.2020 06:00	282.97	281.22	279.78	283.71	1010	93	2.1	220	1		75	520	Rain	light intensity shower rain	09d
07.10.2020 07:00	44111.29167	0,00E+00	0,00E+00	0,00E+00	0,00	07.10.2020 07:00	283.18	281.13	279.90	284.26	1011	93	2.6	170	0.3		75	520	Rain	light intensity shower rain	09d
07.10.2020 08:00	44111.33333	3,30E+04	3,30E+04	6,60E+04	0,02	07.10.2020 08:00	283.74	282.18	280.06	285.93	1011	93	2.1	260			20	801	Clouds	few clouds	02d
07.10.2020 09:00	44111.375	7,45E+04	7,56E+04	1,50E+05	0,04	07.10.2020 09:00	284.53	282.57	280.87	286.48	1012	87	2.6	160			75	803	Clouds	broken clouds	04d
07.10.2020 10:00	44111.41667	1,35E+05	1,41E+05	2,76E+05	0,08	07.10.2020 10:00	284.87	283.00	281.19	287.04	1011	87	2.6	160			20	801	Clouds	few clouds	02d
07.10.2020 11:00	44111.45833	2,69E+05	2,83E+05	5,52E+05	0,15	07.10.2020 11:00	286.08	284.64	281.63	288.15	1012	82	2.1	150			20	801	Clouds	few clouds	02d
07.10.2020 12:00	44111.5	4,18E+05	4,31E+05	8,49E+05	0,24	07.10.2020 12:00	287.12	285.64	282.00	289.26	1012	76	2.1	150			20	801	Clouds	few clouds	02d
07.10.2020 13:00	44111.54167	4,33E+05	4,67E+05	9,00E+05	0,25	07.10.2020 13:00	287.33	285.56	282.40	289.26	1013	76	2.6	170			20	801	Clouds	few clouds	02d
07.10.2020 14:00	44111.58333	3,23E+05	3,29E+05	6,52E+05	0,18	07.10.2020 14:00	287.28	285.85	282.51	289.82	1013	76	2.1	150			20	801	Clouds	few clouds	02d
07.10.2020 15:00	44111.625	3,29E+05	3,32E+05	6,61E+05	0,18	07.10.2020 15:00	287.24	286.21	281.91	289.82	1013	76	1.5	150			20	801	Clouds	few clouds	02d
07.10.2020 16:00	44111.66667	4,51E+05	4,77E+05	9,28E+05	0,26	07.10.2020 16:00	286.52	284.19	281.14	288.71	1014	76	3.1	170			20	801	Clouds	few clouds	02d
07.10.2020 17:00	44111.70833	1,21E+05	1,27E+05	2,48E+05	0,07	07.10.2020 17:00	285.23	284.08	280.17	288.71	1015	93	2.1	150			20	801	Clouds	few clouds	02n
07.10.2020 18:00	44111.75	3,30E+04	3,65E+04	6,95E+04	0,02	07.10.2020 18:00	283.41	282.54	279.45	285.37	1016	93	1	170			20	801	Clouds	few clouds	02n
07.10.2020 19:00	44111.79167	0,00E+00	0,00E+00	0,00E+00	0,00	07.10.2020 19:00	282.63	281.91	279.24	284.26	1017	93	0.5	0			20	741	Fog	fog	50n
07.10.2020 20:00	44111.83333	0,00E+00	0,00E+00	0,00E+00	0,00	07.10.2020 20:00	282.16	281.33	279.39	284.26	1018	93	0.5	0			20	741	Fog	fog	50n
07.10.2020 21:00	44111.875	0,00E+00	0,00E+00	0,00E+00	0,00	07.10.2020 21:00	281.67	280.03	279.49	283.71	1019	93	1.5	0			40	701	Mist	mist	50n
07.10.2020 22:00	44111.91667	0,00E+00	0,00E+00	0,00E+00	0,00	07.10.2020 22:00	281.09	280.26	277.04	283.15	1019	100	0.5	0			75	741	Fog	fog	50n
07.10.2020 23:00	44111.95833	0,00E+00	0,00E+00	0,00E+00	0,00	07.10.2020 23:00	281.41	279.96	278.87	283.15	1019	100	1.5	190			40	701	Mist	mist	50n
08.10.2020 00:00	44112	0,00E+00	0,00E+00	0,00E+00	0,00	08.10.2020 00:00	281.01	279.81	278.73	283.15	1019	100	1	0			40	741	Fog	fog	50n
08.10.2020 01:00	44112.04167	0,00E+00	0,00E+00	0,00E+00	0,00	08.10.2020 01:00	280.69	279.53	278.74	282.59	1020	93	0.5	0			40	741	Fog	fog	50n
08.10.2020 02:00	44112.08333	0,00E+00	0,00E+00	0,00E+00	0,00	08.10.2020 02:00	279.68	277.83	276.48	282.59	1019	100	1.5	260			40	741	Fog	fog	50n
08.10.2020 03:00	44112.125	0,00E+00	0,00E+00	0,00E+00	0,00	08.10.2020 03:00	279.69	278.54	276.48	282.59	1020	100	0.5	0			75	741	Fog	fog	50n
08.10.2020 04:00	44112.16667	0,00E+00	0,00E+00	0,00E+00	0,00	08.10.2020 04:00	279.61	278.09	277.04	282.59	1020	100	1	0			75	741	Fog	fog	50n
08.10.2020 05:00	44112.20833	0,00E+00	0,00E+00	0,00E+00	0,00	08.10.2020 05:00	279.20	277.59	276.15	282.04	1021	100	1	0			90	741	Fog	fog	50n
08.10.2020 06:00	44112.25	0,00E+00	0,00E+00	0,00E+00	0,00	08.10.2020 06:00	278.90	277.23	276.15	282.59	1022	100	1	0			20	741	Fog	fog	50d
08.10.2020 07:00	44112.29167	0,00E+00	0,00E+00	0,00E+00	0,00	08.10.2020 07:00	279.62	278.10	277.04	281.67	1023	100	1	0			20	741	Fog	fog	50d
08.10.2020 08:00	44112.33333	2,64E+04	3,12E+04	5,76E+04	0,02	08.10.2020 08:00	284.44	283.84	280.73	287.59	1022	93	1	0			20	801	Clouds	few clouds	02d
08.10.2020 09:00	44112.375	5,98E+04	4,24E+05	4,83E+05	0,13	08.10.2020 09:00	286.91	285.68	282.26	288.71	1023	67	1	0			20	801	Clouds	few clouds	02d
08.10.2020 10:00	44112.41667	8,38E+05	5,81E+05	1,42E+06	0,39	08.10.2020 10:00	288.82	287.34	283.54	292.04	1022	55	1	0			20	801	Clouds	few clouds	02d
08.10.2020 11:00	44112.45833	9,29E+05	5,78E+05	1,51E+06	0,42	08.10.2020 11:00	290.28	287.20	284.23	292.59	1022	48	3.1	190			20	801	Clouds	few clouds	02d
08.10.2020 12:00	44112.5	1,11E+06	9,20E+05	2,03E+06	0,56	08.10.2020 12:00	290.70	288.77	284.95	293.15	1021	42	1	0			20	801	Clouds	few clouds	02d
08.10.2020 13:00	44112.54167	9,30E+05	1,03E+06	1,96E+06	0,55	08.10.2020 13:00	290.79	288.53	285.15	292.15	1021	42	1.5	0			20	801	Clouds	few clouds	02d
08.10.2020 14:00	44112.58333	5,77E+05	7,50E+05	1,33E+06	0,37	08.10.2020 14:00	291.02	288.80	285.09	292.59	1021	42	1.5	40			20	801	Clouds	few clouds	02d
08.10.2020 15:00	44112.625	2,30E+05	2,42E+05	4,72E+05	0,13	08.10.2020 15:00	290.15	287.39	284.69	292.59	1021	48	2.6	150			20	801	Clouds	few clouds	02d
08.10.2020 16:00	44112.66667	3,79E+05	3,32E+05	7,11E+05	0,20	08.10.2020 16:00	288.17	285.40	282.68	290.37	1022	48	2.1	200			20	801	Clouds	few clouds	02d
08.10.2020 17:00	44112.70833	1,29E+05	9,85E+04	2,28E+05	0,06	08.10.2020 17:00	285.43	283.84	281.51	287.04	1022	66	1	190			0	800	Clear	sky is clear	01n
08.10.2020 18:00	44112.75	6,99E+03	1,02E+04	1,72E+04	0,00	08.10.2020 18:00	283.62	282.65	278.71	285.93	1022	81	0.5	0			18	801	Clouds	few clouds	02n
08.10.2020 19:00	44112.79167	0,00E+00	0,00E+00	0,00E+00	0,00	08.10.2020 19:00	282.52	281.19	278.83	285.37	1022	87	1	0			28	802	Clouds	scattered clouds	03n
08.10.2020 20:00	44112.83333	0,00E+00	0,00E+00	0,00E+00	0,00	08.10.2020 20:00	281.76	280.62	277.63	284.82	1022	87	0.5	0			71	803	Clouds	broken clouds	04n
08.10.2020 21:00	44112.875	0,00E+00	0,00E+00	0,00E+00	0,00	08.10.2020 21:00	281.29	280.19	277.51	284.82	1023	93	0.6	228			84	800	Clear	sky is clear	01n
08.10.2020 22:00	44112.91667	0,00E+00	0,00E+00	0,00E+00	0,00	08.10.2020 22:00	281.03	279.38	277.39	284.82	1023	87	1	160			94	804	Clouds	overcast clouds	04n
08.10.2020 23:00	44112.95833	0,00E+00	0,00E+00	0,00E+00	0,00	08.10.2020 23:00	280.75	279.25	277.79	283.71	1023	93	1	0			86	701	Mist	mist	50n
09.10.2020 00:00	44113	0,00E+00	0,00E+00	0,00E+00	0,00	09.10.2020 00:00	280.75	279.84	278.03	284.26	1023	100	0.5	0			100	804	Clouds	overcast clouds	04n
09.10.2020 01:00	44113.04167	0,00E+00	0,00E+00	0,00E+00	0,00	09.10.2020 01:00	280.66	279.49	277.90	283.71	1022	93	0.5	0			99	741	Fog	fog	50n
09.10.2020 02:00	44113.08333	0,00E+00	0,00E+00	0,00E+00	0,00	09.10.2020 02:00	279.94	278.62	276.15	283.71	1022	93	0.5	0			95	741	Fog	fog	50n
09.10.2020 03:00	44113.125	0,00E+00	0,00E+00	0,00E+00	0,00	09.10.2020 03:00	280.05	278.98	276.15	284.26	1022	100	0.5	0			71	701	Mist	mist	50n
09.10.2020 04:00	44113.16667	0,00E+00	0,00E+00	0,00E+00	0,00	09.10.2020 04:00	279.87	278.41	275.15	284.26	1021	100	1	160			20	741	Fog	fog	50n
09.10.2020 05:00	44113.20833	0,00E+00	0,00E+00	0,00E+00	0,00	09.10.2020 05:00	279.32	277.74	275.15	282.59	1022	100	1	190			38	741	Fog	fog	50n
09.10.2020 06:00	44113.25	0,00E+00	0,00E+00	0,00E+00	0,00	09.10.2020 06:00	280.10	279.04	275.15	284.82	1021	100	0.5	0			20	801	Clouds	few clouds	02d
09.10.2020 07:00	44113.29167	0,00E+00	0,00E+00	0,00E+00	0,00	09.10.2020 07:00	281.43	280.08	277.15	285.37	1023	93	1	0			20	801	Clouds	few clouds	02d
09.10.2020 08:00	44113.33333	6,94E+02	0,00E+00	6,94E+02	0,00	09.10.2020 08:00	284.06	283.71	280.15	287.59	1023	93	0.5	0			0	800	Clear	sky is clear	01d
09.10.2020 09:00	44113.375	6,31E+04	6,21E+04	1,25E+05	0,03	09.10.2020 09:00	286.08	285.11	283.15	289.26	1023	76	1	0			0	800	Clear	sky is clear	01d
09.10.2020 10:00	44113.41667	2,98E+05	2,84E+05	5,82E+05	0,16	09.10.2020 10:00	289.54	289.00	286.15	291.48	1022	62	0.5	0			0	800	Clear	sky is clear	01d
09.10.2020 11:00	44113.45833	8,83E+05	5,44E+05	1,43E+06	0,40	09.10.2020 11:00	291.39	291.04	287.15	294.26	1022	63	1	0			0	800	Clear	sky is clear	01d
09.10.2020 12:00	44113.5	8,94E+05	7,02E+05	1,60E+06	0,44	09.10.2020 12:00	292.48	292.19	289.15	294.26	1021	55	0.5	0			0	800	Clear	sky is clear	01d
09.10.2020 13:00	44113.54167	7,68E+05	7,69E+05	1,54E+06	0,43	09.10.2020 13:00	292.68	290.80	290.03	295.37	1020	48	2.1	160			0	800	Clear	sky is clear	01d
09.10.2020 14:00	44113.58333	1,01E+06	7,61E+05	1,77E+06	0,49	09.10.2020 14:00	292.22	290.40	289.40	293.71	1021	55	2.6	160			0	800	Clear	sky is clear	01d
09.10.2020 15:00	44113.625	4,01E+05	4,00E+05	8,01E+05	0,22	09.10.2020 15:00	291.52	289.87	288.23	293.71	1020	55	2.1	150			0	800	Clear	sky is clear	01d
09.10.2020 16:00	44113.66667	2,15E+05	2,21E+05	4,36E+05	0,12	09.10.2020 16:00	289.32	288.63	284.26	293.15	1020	72	1.5	130			0	800	Clear	sky is clear	01d
09.10.2020 17:00	44113.70833	1,26E+05	1,35E+05	2,61E+05	0,07	09.10.2020 17:00	286.86	286.49	283.86	288.15	1021	77	0.5	0			0	800	Clear	sky is clear	01n
09.10.2020 18:00	44113.75	1,69E+04	2,15E+04	3,84E+04	0,01	09.10.2020 18:00	286.18	285.53	282.76	288.15	1021	82	1	0			97	804	Clouds	overcast clouds	04n
09.10.2020 19:00	44113.79167	0,00E+00	0,00E+00	0,00E+00	0,00	09.10.2020 19:00	285.38	285.48	282.48	287.59	1021	93	0.38	128			91	804	Clouds	overcast clouds	04n
09.10.2020 20:00	44113.83333	0,00E+00	0,00E+00	0,00E+00	0,00	09.10.2020 20:00	284.81	284.66	282.16	287.04	1020	93	0.5	0			98	804	Clouds	overcast clouds	04n
09.10.2020 21:00	44113.875	0,00E+00	0,00E+00	0,00E+00	0,00	09.10.2020 21:00	284.50	284.27	281.76	286.48	1020	93	0.5	0			97	804	Clouds	overcast clouds	04n
09.10.2020 22:00	44113.91667	0,00E+00	0,00E+00	0,00E+00	0,00	09.10.2020 22:00	284.23	283.57	280.90	286.48	1020	93	1	220			99	701	Mist	mist	50n
09.10.2020 23:00	44113.95833	0,00E+00	0,00E+00	0,00E+00	0,00	09.10.2020 23:00	283.38	282.85	280.71	285.93	1019	93	0.5	0			20	741	Fog	fog	50n
10.10.2020 00:00	44114	0,00E+00	0,00E+00	0,00E+00	0,00	10.10.2020 00:00	282.85	281.77	280.62	285.37	1019	100	1.5	100			100	804	Clouds	overcast clouds	04n
10.10.2020 01:00	44114.04167	0,00E+00	0,00E+00	0,00E+00	0,00	10.10.2020 01:00	282.84	281.83	280.13	285.37	1019	93	1	0			100	804	Clouds	overcast clouds	04n
10.10.2020 02:00	44114.08333	0,00E+00	0,00E+00	0,00E+00	0,00	10.10.2020 02:00	282.54	281.80	279.91	285.93	1019	93	0.5	0			20	741	Fog	fog	50n
10.10.2020 03:00	44114.125	0,00E+00	0,00E+00	0,00E+00	0,00	10.10.2020 03:00	282.08	281.50	279.63	284.82	1019	100	0.5	0			20	741	Fog	fog	50n
10.10.2020 04:00	44114.16667	0,00E+00	0,00E+00	0,00E+00	0,00	10.10.2020 04:00	282.00	280.78	279.55	284.82	1018	93	1	120			40	741	Fog	fog	50n
10.10.2020 05:00	44114.20833	0,00E+00	0,00E+00	0,00E+00	0,00	10.10.2020 05:00	281.94	280.71	279.15	284.26	1018	93	1	0			40	741	Fog	fog	50n
10.10.2020 06:00	44114.25	0,00E+00	0,00E+00	0,00E+00	0,00	10.10.2020 06:00	282.41	281.91	279.15	285.37	1018	100	0.5	0			40	741	Fog	fog	50d
10.10.2020 07:00	44114.29167	0,00E+00	0,00E+00	0,00E+00	0,00	10.10.2020 07:00	283.37	283.13	280.15	285.93	1018	100	0.5	0			40	741	Fog	fog	50d
10.10.2020 08:00	44114.33333	2,29E+04	2,40E+04	4,69E+04	0,01	10.10.2020 08:00	285.77	285.90	282.15	288.71	1018	93	0.5	0			20	741	Fog	fog	50d
10.10.2020 09:00	44114.375	7,27E+04	7,42E+04	1,47E+05	0,04	10.10.2020 09:00	286.56	286.62	283.15	288.71	1018	87	0.5	0			20	801	Clouds	few clouds	02d
10.10.2020 10:00	44114.41667	9,33E+04	8,84E+04	1,82E+05	0,05	10.10.2020 10:00	287.68	287.18	284.82	289.26	1019	77	1	0			20	801	Clouds	few clouds	02d
10.10.2020 11:00	44114.45833	2,02E+05	2,15E+05	4,17E+05	0,12	10.10.2020 11:00	289.04	288.32	284.82	292.04	1019	67	1	0			20	801	Clouds	few clouds	02d
10.10.2020 12:00	44114.5	9,43E+05	7,31E+05	1,67E+06	0,47	10.10.2020 12:00	290.15	289.44	283.71	293.71	1018	68	1.5	120			20	801	Clouds	few clouds	02d
10.10.2020 13:00	44114.54167	3,76E+05	3,69E+05	7,45E+05	0,21	10.10.2020 13:00	290.36	288.61	286.03	292.59	1017	63	2.6	160			20	801	Clouds	few clouds	02d
10.10.2020 14:00	44114.58333	3,98E+05	4,06E+05	8,04E+05	0,22	10.10.2020 14:00	290.06	288.55	285.08	292.59	1017	68	2.6	130			20	801	Clouds	few clouds	02d
10.10.2020 15:00	44114.625	2,31E+05	2,45E+05	4,76E+05	0,13	10.10.2020 15:00	289.17	287.37	283.58	292.04	1017	67	2.6	130			20	801	Clouds	few clouds	02d
10.10.2020 16:00	44114.66667	2,21E+05	2,28E+05	4,49E+05	0,12	10.10.2020 16:00	287.42	285.11	282.62	290.37	1017	72	3.1	130			20	801	Clouds	few clouds	02d
10.10.2020 17:00	44114.70833	3,68E+04	4,34E+04	8,02E+04	0,02	10.10.2020 17:00	286.24	285.26	281.04	288.71	1017	82	1.5	80			20	801	Clouds	few clouds	02n
10.10.2020 18:00	44114.75	0,00E+00	0,00E+00	0,00E+00	0,00	10.10.2020 18:00	285.15	284.12	279.58	287.59	1019	87	1.5	20			40	802	Clouds	scattered clouds	03n
10.10.2020 19:00	44114.79167	0,00E+00	0,00E+00	0,00E+00	0,00	10.10.2020 19:00	284.63	278.54	278.93	287.04	1019	66	7.2	340			75	803	Clouds	broken clouds	04n
10.10.2020 20:00	44114.83333	0,00E+00	0,00E+00	0,00E+00	0,00	10.10.2020 20:00	283.27	279.30	278.51	285.37	1019	71	4.1	300	0.5		75	500	Rain	light rain	10n
10.10.2020 21:00	44114.875	0,00E+00	0,00E+00	0,00E+00	0,00	10.10.2020 21:00	282.66	278.96	278.22	284.26	1019	81	4.1	310	0.5		75	500	Rain	light rain	10n
10.10.2020 22:00	44114.91667	0,00E+00	0,00E+00	0,00E+00	0,00	10.10.2020 22:00	282.40	279.23	278.33	284.26	1019	87	3.6	310	0.5		75	500	Rain	light rain	10n
10.10.2020 23:00	44114.95833	0,00E+00	0,00E+00	0,00E+00	0,00	10.10.2020 23:00	282.16	279.06	278.00	283.71	1019	81	3.1	310			75	803	Clouds	broken clouds	04n
11.10.2020 00:00	44115	0,00E+00	0,00E+00	0,00E+00	0,00	11.10.2020 00:00	281.81	278.63	277.62	283.71	1019	81	3.1	300			90	804	Clouds	overcast clouds	04n
11.10.2020 01:00	44115.04167	0,00E+00	0,00E+00	0,00E+00	0,00	11.10.2020 01:00	281.78	279.94	277.33	283.71	1019	87	1.5	280	1		75	500	Rain	light rain	10n
11.10.2020 02:00	44115.08333	0,00E+00	0,00E+00	0,00E+00	0,00	11.10.2020 02:00	281.42	279.50	277.07	283.15	1019	87	1.5	300			90	804	Clouds	overcast clouds	04n
11.10.2020 03:00	44115.125	0,00E+00	0,00E+00	0,00E+00	0,00	11.10.2020 03:00	281.28	279.68	277.00	283.15	1018	87	1	0			75	803	Clouds	broken clouds	04n
11.10.2020 04:00	44115.16667	0,00E+00	0,00E+00	0,00E+00	0,00	11.10.2020 04:00	281.29	280.26	277.03	283.15	1018	93	0.5	0			75	803	Clouds	broken clouds	04n
11.10.2020 05:00	44115.20833	0,00E+00	0,00E+00	0,00E+00	0,00	11.10.2020 05:00	281.30	279.92	277.11	283.15	1018	93	1	0			75	803	Clouds	broken clouds	04n
11.10.2020 06:00	44115.25	0,00E+00	0,00E+00	0,00E+00	0,00	11.10.2020 06:00	281.25	279.30	277.21	283.15	1017	87	1.5	290			75	803	Clouds	broken clouds	04d
11.10.2020 07:00	44115.29167	0,00E+00	0,00E+00	0,00E+00	0,00	11.10.2020 07:00	281.64	280.12	277.29	283.71	1018	87	1	0	0.5		75	500	Rain	light rain	10d
11.10.2020 08:00	44115.33333	0,00E+00	0,00E+00	0,00E+00	0,00	11.10.2020 08:00	281.86	279.39	277.72	283.71	1018	81	2.1	290	0.5		75	500	Rain	light rain	10d
11.10.2020 09:00	44115.375	7,48E+04	6,80E+04	1,43E+05	0,04	11.10.2020 09:00	282.00	279.56	277.72	283.71	1017	81	2.1	320	1		90	500	Rain	light rain	10d
11.10.2020 10:00	44115.41667	8,81E+04	9,38E+04	1,82E+05	0,05	11.10.2020 10:00	282.13	278.32	277.85	283.71	1017	81	4.1	350	1		90	500	Rain	light rain	10d
11.10.2020 11:00	44115.45833	1,06E+05	1,12E+05	2,18E+05	0,06	11.10.2020 11:00	281.80	279.19	277.57	283.15	1017	87	2.6	330	1		90	500	Rain	light rain	10d
11.10.2020 12:00	44115.5	2,08E+05	2,10E+05	4,18E+05	0,12	11.10.2020 12:00	280.93	276.74	276.09	282.59	1016	87	4.6	330	1		90	500	Rain	light rain	10d
11.10.2020 13:00	44115.54167	1,15E+05	1,25E+05	2,40E+05	0,07	11.10.2020 13:00	280.28	276.11	275.62	282.04	1016	81	4.1	330	1		90	501	Rain	moderate rain	10d
11.10.2020 14:00	44115.58333	1,09E+05	1,14E+05	2,23E+05	0,06	11.10.2020 14:00	279.86	275.46	276.06	280.93	1016	87	4.6	330	1		90	501	Rain	moderate rain	10d
11.10.2020 15:00	44115.625	4,12E+04	4,69E+04	8,81E+04	0,02	11.10.2020 15:00	278.92	275.04	274.65	280.93	1017	87	3.6	330	1		90	500	Rain	light rain	10d
11.10.2020 16:00	44115.66667	1,17E+04	1,51E+04	2,68E+04	0,01	11.10.2020 16:00	278.25	274.25	274.28	280.37	1017	87	3.6	340	1		90	500	Rain	light rain	10d
11.10.2020 17:00	44115.70833	6,30E+03	1,12E+04	1,75E+04	0,00	11.10.2020 17:00	278.07	274.04	274.03	279.82	1016	87	3.6	330	1.5		90	501	Rain	moderate rain	10n
11.10.2020 18:00	44115.75	0,00E+00	0,00E+00	0,00E+00	0,00	11.10.2020 18:00	277.96	274.26	273.70	279.82	1017	87	3.1	310	1.5		75	501	Rain	moderate rain	10n
11.10.2020 19:00	44115.79167	0,00E+00	0,00E+00	0,00E+00	0,00	11.10.2020 19:00	277.41	273.43	273.57	279.26	1017	93	3.6	320	1.5		75	501	Rain	moderate rain	10n
11.10.2020 20:00	44115.83333	0,00E+00	0,00E+00	0,00E+00	0,00	11.10.2020 20:00	277.20	273.53	273.29	279.26	1016	93	3.1	320	1.5		75	501	Rain	moderate rain	10n
11.10.2020 21:00	44115.875	0,00E+00	0,00E+00	0,00E+00	0,00	11.10.2020 21:00	277.04	272.64	272.88	279.26	1017	93	4.1	310	1.5		75	501	Rain	moderate rain	10n
11.10.2020 22:00	44115.91667	0,00E+00	0,00E+00	0,00E+00	0,00	11.10.2020 22:00	277.13	273.80	273.51	279.26	1016	93	2.6	320	0.5		75	500	Rain	light rain	10n
11.10.2020 23:00	44115.95833	0,00E+00	0,00E+00	0,00E+00	0,00	11.10.2020 23:00	276.93	274.34	273.41	279.26	1015	93	1.5	280	0.5		75	500	Rain	light rain	10n
12.10.2020 00:00	44116	0,00E+00	0,00E+00	0,00E+00	0,00	12.10.2020 00:00	277.27	272.94	273.41	279.26	1015	81	3.6	320			75	803	Clouds	broken clouds	04n
12.10.2020 01:00	44116.04167	0,00E+00	0,00E+00	0,00E+00	0,00	12.10.2020 01:00	277.66	273.39	273.37	279.82	1015	81	3.6	320			75	803	Clouds	broken clouds	04n
12.10.2020 02:00	44116.08333	0,00E+00	0,00E+00	0,00E+00	0,00	12.10.2020 02:00	278.16	273.80	273.34	280.37	1014	75	3.6	310			75	803	Clouds	broken clouds	04n
12.10.2020 03:00	44116.125	0,00E+00	0,00E+00	0,00E+00	0,00	12.10.2020 03:00	277.67	273.45	270.93	280.93	1014	70	3.1	320			75	803	Clouds	broken clouds	04n
12.10.2020 04:00	44116.16667	0,00E+00	0,00E+00	0,00E+00	0,00	12.10.2020 04:00	278.06	274.24	271.48	280.93	1014	70	2.6	310			90	804	Clouds	overcast clouds	04n
12.10.2020 05:00	44116.20833	0,00E+00	0,00E+00	0,00E+00	0,00	12.10.2020 05:00	278.28	274.14	271.48	280.93	1014	70	3.1	290			75	803	Clouds	broken clouds	04n
12.10.2020 06:00	44116.25	0,00E+00	0,00E+00	0,00E+00	0,00	12.10.2020 06:00	278.33	274.55	271.48	280.93	1014	70	2.6	310			20	801	Clouds	few clouds	02d
12.10.2020 07:00	44116.29167	0,00E+00	0,00E+00	0,00E+00	0,00	12.10.2020 07:00	279.51	276.86	274.28	281.48	1014	65	1	0			20	801	Clouds	few clouds	02d
12.10.2020 08:00	44116.33333	3,43E+04	3,43E+04	6,86E+04	0,02	12.10.2020 08:00	280.80	277.40	275.13	282.59	1014	70	2.6	280			20	801	Clouds	few clouds	02d
12.10.2020 09:00	44116.375	1,18E+05	1,26E+05	2,44E+05	0,07	12.10.2020 09:00	281.36	276.88	275.85	283.71	1014	57	3.6	320			20	801	Clouds	few clouds	02d
12.10.2020 10:00	44116.41667	2,59E+05	2,43E+05	5,02E+05	0,14	12.10.2020 10:00	282.16	275.28	276.51	284.26	1013	57	7.2	340			20	801	Clouds	few clouds	02d
12.10.2020 11:00	44116.45833	3,85E+05	4,01E+05	7,86E+05	0,22	12.10.2020 11:00	282.53	275.55	276.71	284.26	1014	53	7.2	350			20	801	Clouds	few clouds	02d
12.10.2020 12:00	44116.5	4,96E+05	5,17E+05	1,01E+06	0,28	12.10.2020 12:00	282.85	276.26	276.88	284.82	1013	53	6.7	350			20	801	Clouds	few clouds	02d
12.10.2020 13:00	44116.54167	2,91E+05	3,11E+05	6,02E+05	0,17	12.10.2020 13:00	282.49	275.04	276.58	284.26	1014	50	7.7	350			20	801	Clouds	few clouds	02d
12.10.2020 14:00	44116.58333	2,53E+05	2,71E+05	5,24E+05	0,15	12.10.2020 14:00	282.06	274.31	276.35	283.71	1014	53	8.2	350			20	801	Clouds	few clouds	02d
12.10.2020 15:00	44116.625	2,00E+05	2,00E+05	4,00E+05	0,11	12.10.2020 15:00	281.68	274.58	276.20	283.71	1014	53	7.2	350			20	801	Clouds	few clouds	02d
12.10.2020 16:00	44116.66667	1,76E+05	1,90E+05	3,66E+05	0,10	12.10.2020 16:00	281.01	274.67	275.72	283.15	1015	57	6.2	340			20	801	Clouds	few clouds	02d
12.10.2020 17:00	44116.70833	4,76E+04	4,95E+04	9,71E+04	0,03	12.10.2020 17:00	280.11	275.60	275.09	282.59	1015	61	3.6	340			20	801	Clouds	few clouds	02n
12.10.2020 18:00	44116.75	1,89E+04	1,89E+04	3,78E+04	0,01	12.10.2020 18:00	278.84	275.21	273.15	282.04	1014	61	2.1	320			93	804	Clouds	overcast clouds	04n
12.10.2020 19:00	44116.79167	0,00E+00	0,00E+00	0,00E+00	0,00	12.10.2020 19:00	278.52	274.85	273.15	281.15	1014	61	2.1	300			97	804	Clouds	overcast clouds	04n
12.10.2020 20:00	44116.83333	0,00E+00	0,00E+00	0,00E+00	0,00	12.10.2020 20:00	278.23	275.41	273.15	280.93	1014	65	1	0			99	804	Clouds	overcast clouds	04n
